x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79
-1.0941445,-0.21988839,-1.4751017,0.8935683,-0.27284008,0.48063013,2.3409593,0.32741827,0.16761467,-1.7838254,-1.1443658,-0.1846578,1.2654339,-2.1299129,-0.5143783,-1.0044538,-0.4010185,0.17172419,0.4694294,0.9175331,-0.24576674,-0.14036107,2.7960587,-0.79570687,-0.58544946,-0.27099618,-0.5758005,-0.007436269,-0.18159428,-1.3887817,0.509178,-0.057287384,-0.19057412,-0.100991584,0.16066484,0.45488474,-0.19866687,0.1337999,1.1411223,0.43039522,-1.2554075,-0.24824008,-0.24340703,-0.73519784,0.24804386,-1.1204032,-1.3593271,0.2857639,0.21319485,-0.2710494,-0.21963502,0.97168696,-0.06567949,-0.085081816,1.1474612,-0.21316773,-0.09659493,-0.17948616,-0.48526457,-0.57168233,-0.32351756,-0.9348516,-0.8461955,0.44749153,0.30261004,-0.29038793,0.2508652,0.7247819,-0.36237463,0.31661233,1.1615899,-0.06942568,-0.21776035,-0.38831455,0.1320225,-0.9656226,0.3487453,-0.4327307,-0.86490566,-0.17376475
1.6138788,-1.3253491,0.3768855,0.5821792,-0.87715805,-0.51107097,1.2689158,-0.6060322,0.5730696,-1.2097218,0.01667589,-1.0822023,1.1002566,-1.5592932,-0.6099334,0.52919626,-0.6897704,-0.368241,1.0016187,0.5647381,0.03729022,0.14118962,1.4956529,0.5257165,-0.63897043,-0.109363444,-0.76209587,-0.26322988,0.67036325,-1.0823292,-0.57277983,-0.050480142,-0.84061646,0.36877626,0.07366793,1.0779309,0.53031313,0.5261573,1.577644,0.60183454,-0.56957334,-0.03478635,-0.38665822,-0.14449051,-0.19295473,-0.8718491,-0.6437841,-0.21294616,0.41053447,-0.5677105,1.0160571,0.03010935,1.1229317,1.3343974,1.0240117,0.18901603,1.972135,-0.030623153,-0.123882174,-1.4236692,-0.4116381,-0.109587476,0.15043153,1.6215641,0.6964435,-0.83570504,0.47979796,0.7983528,-0.48262304,0.20752022,1.2377647,-0.24740428,-0.86047786,-0.64793026,0.7741493,-0.9522656,0.6538764,-0.3326914,-0.14333537,0.049679052
-0.15384527,0.11125547,-1.4143069,-0.4520613,0.8714182,0.42019963,2.2230809,0.585868,0.3248803,0.075639755,0.28837746,-1.943437,-0.972584,-0.52577007,-0.10581257,0.988171,1.6619864,0.091201104,-0.38906294,0.6270131,2.406939,0.9047362,1.4707785,0.05322116,0.55352587,0.59559464,-0.087199554,-1.0830399,-0.47757712,-0.65085834,-0.56706333,-0.5636528,-0.13660792,0.30634403,-0.10392709,1.189631,2.1183245,-0.08420983,0.6810318,0.935511,0.5085491,-1.1767813,-0.19292016,-0.3108646,1.090873,-0.047077294,0.43529353,2.071392,0.25780043,0.11017291,-0.16916454,1.1078247,-0.2237559,0.63264805,1.4657985,0.09111188,-0.5911866,-0.015162468,-0.2669625,-0.667362,-0.45021978,-0.974218,-0.5343426,-0.1491765,0.7531559,0.011188443,1.1561483,0.36622825,1.7579976,0.741229,1.9183779,0.85256726,-0.62243915,0.7557705,0.17309801,-0.3424426,0.12686694,-0.47320196,1.4451237,0.603967
0.6505614,-1.3264145,-0.15800786,0.8766665,-0.62301725,-0.15665437,1.5685327,-0.17623071,-0.5938277,-0.76693296,-0.07530834,0.016441362,1.843181,0.34353176,-0.29986066,-0.14027244,1.2077749,-0.3776186,0.7345995,0.4709213,2.1704538,0.81063044,0.5703856,-0.2409127,-0.043428037,-1.2608247,-1.2585256,-0.33685574,1.5413573,-0.58380497,0.6759153,1.5034312,-0.49377456,-1.8769705,1.5048035,0.44856545,1.4814172,0.47184646,2.061207,-0.11254553,-0.6861828,-0.6248074,-1.0748496,-0.483062,-0.5643524,0.43163276,0.9103263,1.1351007,1.5998952,-0.67479753,1.1976271,0.9466255,0.8468862,0.04704372,2.4472868,-0.6901919,0.8119162,-0.39210477,0.9373636,-0.5496212,1.1061336,-0.38272336,0.71704865,0.26281393,-0.1377106,-0.45196274,0.57218695,0.5508872,-0.34158185,0.10438416,1.0782204,-0.2895099,-0.4283354,-0.6971854,0.18794775,-1.0150498,0.27764428,-0.3024168,-0.29370162,-0.030515667
-0.07022282,0.40156454,0.7927036,0.21912207,1.9377875,1.1027339,1.5691453,-1.4167197,2.0126545,-0.43610072,0.45237023,0.048410416,1.2255104,-1.4106262,0.52119625,1.5140675,-0.962975,-0.76532584,0.2337026,-0.48928466,2.2664335,0.9495742,1.4766146,0.284352,1.4261382,0.1923606,0.92860824,-0.6149718,1.2210482,0.13477106,0.72361946,1.1386149,0.74277145,-1.5216571,-1.1523513,-0.15357827,0.53614205,0.59420365,1.2809829,1.188843,0.22683157,-0.035797194,-0.69348174,-0.3475629,0.27509746,-0.31781188,-0.21287842,1.5608844,1.1020375,0.10800168,0.12659083,1.1300294,0.52080363,-0.52889323,1.8219763,-0.1253547,-0.22202404,-0.97117364,0.31805423,0.22682981,0.32684287,0.053518083,-0.651791,1.1598483,0.5540696,-0.6220278,-0.14136212,-0.1086243,1.5758849,1.3103664,1.2044035,-0.3696528,0.13857828,0.28834128,-0.6037962,-0.3854152,-0.8404517,-0.69155717,-0.06346868,-0.29683286
1.0113816,-0.9651379,-0.028328361,-0.38855124,1.6810158,0.16737524,3.3297524,0.13589153,-0.18495165,0.36151692,0.10548892,-1.0553929,-1.4957293,-0.7191468,0.3602535,-0.50599396,-0.33255172,0.22495113,0.28315318,-0.43164593,2.564201,0.60399854,1.805488,0.4576226,1.3397121,-0.10816193,0.9648477,-0.62748426,1.8066726,0.052275967,0.8159855,0.91887885,0.80986977,-1.7222645,-1.0134284,-0.3384618,1.0569623,0.31836322,1.1229464,0.9225634,0.36358723,-0.04860403,-0.3851926,-0.84446514,-0.13434474,-0.4369273,-0.38561592,1.5120599,1.6236945,-0.5765531,1.371245,0.9041342,0.6451282,-0.037129696,2.498294,-0.30800134,0.9214261,-0.15128706,0.6666801,-0.31682032,0.7765023,-0.5136127,0.79012346,0.101912454,0.6176277,-0.88038886,-0.02342371,0.11380888,1.2749054,1.3487873,1.3062825,-0.28167602,0.19756779,0.5149,-0.63891345,-0.53674704,-0.97359806,-0.3985364,-0.24418193,-0.13700941
0.479507,-0.27416095,-1.0665821,0.090496324,1.0108634,0.9593635,2.5281324,0.5799061,0.579,0.60222834,-0.5809136,-1.7350119,-0.50349146,0.18148647,1.5579863,0.22783138,-0.71376,-1.5852607,0.7308218,-0.23360445,0.18820107,0.20528154,1.5507993,0.6008933,0.0032253913,-0.2809567,-0.3372495,-0.4071763,-0.3019199,-1.2737776,0.5095195,-0.31523412,0.81891394,-1.6142194,-1.0918332,-0.09992257,0.61348176,0.71134174,1.0352026,1.02765,0.6177394,-0.4064034,-0.3589696,-0.5070119,0.49586797,-0.14021601,-0.39332157,1.3171202,0.89706993,-0.5762145,-0.77404803,-0.27498513,2.0898817,0.1649229,0.91996086,0.9170783,0.76179653,-0.28975385,-1.0886695,-0.7914091,0.25138965,-0.49766967,0.60091335,-0.23082355,-0.14970507,-0.21660727,-0.39475262,0.94409233,0.24562645,-0.030183157,1.0816575,0.64563763,-0.7599151,-0.48968062,-0.89035517,-0.42931765,0.51918143,-0.5938451,-0.41088596,1.0200579
-1.8730874,1.0912577,1.2333994,-0.052208845,0.956046,1.1120816,3.9373503,0.3805185,0.10320819,0.72845054,-0.19738348,-0.1708982,0.38207123,-0.29000992,0.57841647,-0.35757998,1.0935361,-0.14894265,-0.6087148,0.18480642,1.9681066,1.2719517,1.238925,-0.19946146,0.55806524,-0.7713067,-0.25471735,-1.0289488,-0.2685284,-0.33581498,-1.5940816,-0.34672156,-0.86870235,0.011799042,0.14408123,0.4026122,-0.0606694,-0.14077343,1.2031124,0.24179931,-1.2039309,-0.1497177,-0.6566031,-0.6230269,0.25581366,-0.7070317,-0.68008745,0.453839,0.049398966,-0.58614206,-0.37241456,0.73186374,-0.02632517,0.01784247,1.5087179,-0.050309937,-0.22744597,-0.4355397,-0.18526302,-0.10767487,0.21285257,-0.7999243,-0.7518228,0.53494185,-0.5419689,-0.035902135,-0.079175524,0.46690184,-0.29181677,0.2889737,1.3322717,-0.07938013,-0.26763225,-0.334192,0.35387036,-0.79212594,0.25631633,-0.36278948,-0.7119874,0.26899397
-0.24129125,-1.1177227,0.024182836,1.3726406,-0.25345862,-0.89879954,1.2247223,-0.106094465,0.16255173,-1.1333395,0.30316895,-0.9289081,0.010293348,-0.76860106,-0.62059146,0.75880766,-0.7748349,-1.2714803,-0.064209335,-0.42788863,2.547816,1.2627054,1.2585853,0.20518251,1.1878511,0.6144443,0.95143044,-0.670977,1.1583251,-0.56530166,1.026853,1.0788795,1.4522625,-0.06316504,-0.60808104,1.3887808,0.86582935,1.4518111,1.770217,0.4918617,-1.6089685,0.0473375,-0.01217223,-0.30058536,0.17009215,-0.21393949,1.0390356,0.25851128,0.42461878,-0.5971491,-0.65633637,-0.41104102,1.7951777,0.08029802,0.8039743,0.8310398,0.7290653,-0.39785329,-1.0091834,-1.0166509,0.264211,-0.49852625,0.8211189,-0.23164956,-1.5084054,-0.6125418,1.3129783,-0.5463776,1.3803301,0.39727315,1.6540412,-1.1652331,0.54670453,-0.19851886,0.0038141243,-1.4422308,0.6468767,0.03203875,0.3271227,1.104962
-1.064007,-1.6842779,-0.2863947,2.0002637,0.14337623,-0.65722233,3.585035,-0.42296657,0.010521578,0.55643,-1.8239669,-0.49059254,0.8743286,0.87191683,1.4151412,-0.5397661,1.2359153,-0.31696954,0.8547967,0.08593114,2.2295763,0.7663715,0.66512597,-0.28339386,-0.23999959,-1.283709,-1.1789544,-0.16681042,1.6835122,-0.51718086,0.536251,1.3658547,-0.6041056,-0.2624153,0.3312927,0.5184417,0.19132157,0.19417684,1.1435401,0.25504363,-0.71373594,-0.0024009724,0.3104373,0.20324802,0.6659165,-0.83474994,-0.74868226,0.19045508,0.26114222,0.3799148,-1.0451689,-0.33399206,1.2627335,1.6632167,1.5317128,-1.1942447,1.1226215,-1.426133,0.3357167,-1.7722104,0.035530545,-0.72528744,0.51909465,-1.0239632,-0.6581089,-1.0133963,1.1638393,0.7848678,-0.4049029,0.16546774,1.4721471,-0.5516671,0.44948956,-0.11794939,-0.08666641,-0.44893643,0.6144193,-0.29654285,0.020171627,0.1479711
-0.6041774,-0.048153613,-0.90915096,-1.0051284,1.0359181,0.30189767,2.3619258,0.53244346,-0.009401042,-0.19545904,0.33078748,-1.6771055,-1.0970309,-1.154571,0.392151,0.86600107,-0.25557846,-0.53552157,1.0992894,0.49797806,0.77153414,0.49172497,1.9986047,0.32700092,-1.1906245,0.12650105,1.1737125,-0.8799819,1.7936548,0.6643679,-0.3582927,1.5244453,-0.6231111,-1.5102245,1.1386211,0.35359612,1.4038008,0.44782442,2.0561771,-0.034879684,-0.93670124,-0.25551215,-1.4130534,-0.4580335,-0.69206357,0.35522082,0.5822297,1.3336067,-0.52205765,-1.2347974,-0.16839887,0.8517881,0.09629674,0.40537035,0.86849046,-0.26686478,-0.582953,-0.3798513,-1.1077187,-0.57514316,0.43038222,-0.5249745,0.033093985,1.2939693,-1.5420698,-0.84309494,1.246369,-0.5010734,1.0437522,0.31264254,1.6227895,-1.1023083,0.45808268,-0.3308155,-0.14498647,-1.3983996,0.63445663,0.037769888,0.10352648,0.98663354
-1.2580932,-0.1437698,0.31838086,1.2888496,-1.0069107,0.74877554,2.102578,0.20291579,-0.47149384,0.20552333,-0.30634794,-1.1050348,-0.61134905,-1.1783574,-0.3909109,-0.027460204,-1.327418,0.29214096,1.0431783,-0.14331426,0.12040415,0.77413476,1.9213072,0.20483598,-0.29522285,-0.3241012,-0.44444245,-0.5819518,-0.27833444,-0.9852604,0.7037546,1.2424576,0.66482174,-0.6821241,1.5957556,0.7915523,1.1361756,-0.82878196,1.7615056,0.14950226,-0.6870332,0.21743912,-0.3332673,0.4480763,-0.3138536,0.41065824,-1.167695,0.93699974,0.6929048,-0.5990062,-0.81984806,-0.04011401,1.9297233,0.029366283,0.897095,0.9634998,0.93580574,-0.18332092,-0.8794078,-0.81565034,0.36947927,-0.29995185,0.5348203,-0.05168295,0.07692647,-0.09007335,0.21395469,0.18105157,2.7527156,1.6604011,0.7955482,-0.94174457,-1.5110095,-0.79347557,0.9210411,-0.86925715,-0.15060876,0.1686801,-0.38294774,-0.3642404
-0.7139344,-0.87319905,-0.0017570967,0.9601687,-0.3948453,-1.3143631,1.3683919,-0.38993996,-0.022942822,-0.70400596,0.85492706,-0.34992373,2.4834886,-1.075265,-0.31362176,0.98274726,-1.303261,-0.4613584,1.1136156,0.54755884,0.22810718,-0.22602403,1.7240632,0.0054930043,-0.16770078,0.2820938,-0.11512535,-0.69894737,0.60069335,-0.67430896,-1.0233855,0.22156683,-0.13067855,0.31153014,0.2917825,1.1752439,2.2037976,-0.044929527,0.7651835,0.93513584,0.380134,-1.1745086,-0.087432384,-0.19328707,1.2465578,0.117713206,0.45424366,2.0648818,0.7682716,-0.5865127,-1.0964006,-0.06891307,1.7295808,0.3053352,0.6023158,0.7394947,0.37849683,-0.1505183,-0.9822315,-0.6656351,0.4100081,-0.42270455,0.49151814,0.056503326,-0.60263073,-0.73649067,0.34050217,0.46566808,-0.14897941,0.1280174,1.0903765,0.18114674,-0.31329808,-0.37150925,0.19246034,-0.6138588,0.36401293,-0.20909505,-1.0141159,-0.037105877
-1.3151275,0.6579776,0.5177717,1.3914016,1.2583754,0.9607929,3.2150247,0.62732476,0.53265864,1.4893727,0.0963201,0.70700103,0.8560022,-0.5190996,0.73665595,0.07148736,-1.4846526,-0.060672328,-1.2050079,-0.17331573,2.3596241,1.0335896,1.5528113,-0.050326493,-0.2965177,-1.6636761,-0.97586733,-0.07224925,0.30740288,1.376296,-0.40009835,0.38309693,-0.26071823,0.033620346,-0.043518323,0.663293,-0.16148971,0.21519536,1.079279,0.051097244,-1.3157783,-0.66261995,-0.37564704,-0.87850446,0.2248624,-1.106719,-1.1811659,0.24811235,1.3742584,-0.6418943,1.0368803,1.035112,0.7431218,-0.07713447,2.384626,-0.44990125,0.67526174,-0.33887583,0.79437417,-0.35572812,0.9191682,-0.22009324,0.7609554,0.14290375,0.5715193,-0.61033225,-0.29723057,-0.007856366,1.177689,1.1134211,1.0724602,-0.22778136,-0.008975803,0.5848022,-0.41144183,-0.71226853,-0.8851412,-0.47396907,-0.23190048,-0.290466
0.51304245,1.6272151,-1.3760523,-0.18354793,0.7420087,2.233338,1.6797084,0.3852922,0.85941154,0.42322692,-0.5149113,-0.67653865,1.9802802,-1.8859982,-0.66222996,2.7372923,1.1254311,0.054028973,-0.54424405,0.5197116,1.9834808,1.1542469,1.1602942,-0.20235829,0.5083666,-0.3356153,-0.71647245,-1.0841588,-0.7043234,-0.1141148,-1.5672636,-0.16034584,1.0239185,-1.3473432,-0.9259258,-0.33872053,0.64281964,0.44135234,0.83756983,1.0972228,0.25519446,-0.13534062,0.039205182,-0.6389786,0.23043646,-0.6045782,-0.64469945,0.7054988,0.8241917,-0.6068133,-0.8538617,-0.25193274,1.9767406,-0.010788565,0.76336473,0.5614893,0.69811624,-0.34141108,-0.87945217,-0.956371,0.0872861,-0.5757129,0.5921866,-0.27407554,0.5142227,-0.8500452,0.013559404,-0.2129298,1.425498,1.1515312,1.2328886,-0.3857259,0.09184546,0.41975155,-0.53979415,-0.7476426,-0.997523,-0.6948992,-0.08987237,-0.34081432
0.850101,0.21678491,-0.67979467,-0.58002645,0.7060929,-0.4041052,2.2984087,0.4942466,0.49163717,0.13026401,0.05390721,-1.0823747,-0.7962204,-0.9401282,0.38318145,0.7318184,1.2742671,-0.37318262,-0.012215996,-0.57613707,1.3090909,0.91570026,1.3522183,-0.5486112,0.30644476,-0.25231543,-0.38064528,-1.3946352,-0.40355778,-0.89932287,-1.398287,-0.51284677,-0.23651022,-0.16702676,0.6377562,0.11188005,0.104917355,-0.10980641,1.5940242,0.2547633,-0.44906637,0.22306989,-0.1287879,0.35631934,0.8350156,-0.90292174,-0.790997,0.3626116,0.4628895,-0.47453725,1.1037627,0.022201492,1.0823929,1.4642129,1.0946312,0.042411964,2.0091405,-0.022517752,-0.033508684,-1.3990587,-0.43052173,-0.16146979,0.13259938,1.6319101,-0.48810136,-0.4827291,-0.17763825,0.5467984,-0.31388745,0.14891085,1.4178747,0.18090829,-0.45619655,-0.48153695,-0.11312874,-0.5322417,-0.10026661,-0.60082406,-0.46925804,0.29676235
-0.039339323,-0.6700794,-0.35762653,1.2549517,0.78597504,-0.3115631,1.4034935,0.49585462,-0.17405653,-1.6413575,1.4138346,-1.4188076,1.1263931,-0.5079911,-0.03769311,-1.2882228,-0.63599664,0.50197107,0.51381785,-0.79012537,0.52877945,1.033011,1.0976715,0.18341826,-0.5639501,0.81124306,-1.6578351,-2.229921,0.2898191,-0.70555836,0.6970428,0.15094739,0.83356255,-1.5984575,-1.2509577,-0.21813622,0.99053615,0.6046912,0.9547488,0.8288544,0.4944134,-0.17707929,-0.33202463,-0.8837555,0.15580316,-0.41740456,-0.67403054,1.2135156,-0.27035594,-0.059328347,0.14878795,0.7604804,0.27224278,0.18125576,1.3675021,0.2531086,-0.12287522,-0.29453972,-0.39193627,-0.03366585,-0.37096083,-1.1292399,-0.66550165,-0.04636644,-0.5212963,-0.39467263,-0.021552676,0.3426736,-0.36749426,0.5905137,1.2868937,0.10661777,-0.5393649,-0.5288934,0.13511594,-0.5837924,0.2831438,-0.28216308,-0.5518455,0.21723513
1.5868409,-0.7245963,0.27207524,0.46345893,-1.398425,0.46180588,1.7253957,-0.70844126,0.32521233,-2.1958532,-0.72049284,-0.478196,1.7305766,-1.1749219,-0.7240043,0.4296117,-0.9898464,-1.119827,0.34970596,0.43447348,-0.115746215,0.85910225,1.1987545,-0.9027339,-0.33783305,-0.03467774,-1.8567572,-0.9150427,-0.3061733,-0.71075416,-1.1823013,0.76921326,0.38790175,-1.1711429,0.2538913,-0.12202139,0.9965373,0.784954,1.3744054,0.66647786,0.8465331,-2.0717387,0.30545846,-2.1648808,0.87016404,-0.024002884,-0.030938884,-0.47872972,-0.033874504,-0.51997125,-0.1450693,0.8547173,-0.2957893,0.26511657,1.5481147,0.3487045,0.014765505,-0.5284167,-0.6305127,-0.09957032,0.06920473,-0.85851806,-0.15899198,-0.045720875,-0.28219962,-0.4883328,0.14793533,0.26612404,-0.2616634,0.23500052,1.1868515,0.32190737,-0.56737703,-0.38091812,0.004381051,-0.6145189,0.2773311,-0.14977019,-0.57435757,0.38490266
0.45620185,-1.0371932,0.23181891,-1.141335,-0.23730458,1.8750136,2.867054,-1.9199728,0.49143615,0.10818169,-0.51155734,0.26762107,1.2663858,-0.18262322,0.117224075,0.73347455,-0.7695207,-0.76021606,1.842653,-1.0093089,1.089145,0.008329962,2.2377982,-1.408366,-0.21738566,-1.1021124,-0.81255907,0.7557543,0.5815925,0.70317763,-1.031296,-0.38707203,-1.2157241,0.17040844,0.21855868,0.022753468,0.61163414,-0.16476734,1.1537713,0.5563664,-0.5752593,0.14020154,0.31386912,-0.7179051,0.96571726,-0.51932544,-0.9417103,-0.38727778,-0.42078,0.25681186,0.72529835,-0.078314796,1.2492688,0.31819764,1.7251198,0.034485456,-0.20009267,-0.8946065,-2.106134,0.64296573,0.9455094,-0.8810291,-0.05724981,0.6215721,0.9558454,-0.21516828,-0.2240921,0.07870716,0.61674136,-0.7793686,1.5509247,-1.0677756,-0.9663004,0.30420244,-0.2565523,-0.0067805545,0.7995967,-1.3977803,-1.3153011,0.88385
-2.1852727,-1.3619348,-1.9780753,-0.1762736,0.59553546,1.165507,2.5318906,-1.6303401,-0.6783714,-1.0304235,-0.22109681,-1.394298,0.2732685,0.38815454,-0.081998646,1.9785389,-0.90782005,-0.17712799,0.71872073,-0.25604695,0.39136064,0.5945749,2.0806909,0.059461497,-0.291074,0.78207004,-0.4289918,0.133561,-0.8040117,-0.448345,0.12054485,1.0731907,-1.3092092,-0.048778128,-0.66356295,-0.8817161,1.6182486,1.6294295,0.9953302,-0.07770043,-1.2282171,-2.0557165,-0.20989238,-0.13398968,1.0076506,-1.0180911,0.08775404,0.93265826,-0.8721885,0.66836417,0.5536394,0.7510015,1.0008576,0.26057598,0.8660846,0.21079324,-0.3157735,-0.63023365,-1.1710002,-0.0043157586,0.39666912,-1.2405028,-0.14324254,0.7503667,-0.31073076,0.078238524,0.37353307,0.8982697,-0.27872667,-0.11374486,1.2302715,0.22923681,-0.7759624,-0.63009065,0.49738178,-1.0136774,0.2679194,-0.35462734,-0.5028499,0.1918331
1.1919006,0.5974963,-0.18313017,0.30415255,0.09750097,1.4505345,1.2631367,-0.14069308,-0.20455466,0.82148826,-1.4820182,-1.9417403,2.1087675,-1.3953624,-0.07335956,0.35749796,-0.80819505,-1.1449963,1.448869,-0.48900568,0.16926265,0.356196,1.425564,0.8752722,-0.066563256,-0.38240978,-1.3714974,-1.1913507,-0.021276014,-0.74108434,0.34368324,-0.47048697,-0.44182202,-1.5093932,-0.78707176,0.97809726,0.89210325,0.7670413,1.624497,-0.64153135,-0.6563956,-1.2977995,-0.770584,0.33265415,1.2309644,-0.56658,-0.6658319,-0.98950315,0.59515995,0.63367987,-0.9638312,0.5477162,0.3016132,1.3368196,1.1292062,-2.1797798,0.5941474,-0.33079976,-0.74514556,-1.3860847,1.305204,-0.06314345,-0.76435125,1.1730536,0.45169356,-0.95701784,-0.05115617,0.00063531206,1.4440452,1.364938,1.1353595,-0.28779498,0.090025306,0.50276166,-0.49264497,-0.90294474,-1.0032939,-0.7730556,-0.22120006,-0.5764659
-1.2420908,0.21885023,0.8790433,0.19322906,1.0296884,1.6339277,4.1150713,-0.0024062803,1.4744873,-0.26769873,-0.7389577,0.9817064,-0.2641416,-0.13636856,-0.35490924,-0.8235239,1.0806211,0.18121284,-1.1347388,0.23246849,1.8566421,1.0026618,1.1415545,0.18592457,0.4764208,-0.38177145,-0.6024378,-1.3308343,-0.44046268,-0.8349543,-1.2528459,0.1390756,-0.40104753,-1.4664336,-0.99958986,1.3529359,1.0641083,0.61856717,1.7848579,-0.8151868,-0.5078356,-1.477929,-0.8776851,0.359657,1.0602397,-0.6328907,-0.5853706,-0.80395204,0.85426986,-0.6582209,-0.7700861,-0.36843193,2.1609848,0.22141919,0.8735397,0.7147436,0.7380086,-0.27187392,-0.8718353,-0.75205195,0.22416855,-0.357806,0.64711946,0.004686757,-1.458814,-0.4873487,1.069443,-0.42273876,1.8034636,0.6247522,1.5187539,-1.1710465,0.5607899,-0.35436717,0.1550099,-1.2231023,0.542133,0.32368118,0.30506295,0.8821825
-0.6003215,-0.22272703,0.21545291,0.85052633,-0.81001794,0.15710323,1.8512207,0.17961535,-0.6762011,0.48405874,0.1181446,-0.39991727,1.1090295,-1.2665817,-0.4384061,-0.5657147,0.16332972,-1.7800921,1.1912723,2.1309335,2.9878151,-0.029247891,1.9860024,0.6489669,0.46156636,-0.49633056,-0.631224,0.18048632,0.19692186,1.2657119,-0.008742086,-0.57520425,0.77113503,0.029993916,-0.0052386182,0.8494697,0.6673011,0.95205075,1.0101038,0.46745488,-1.550981,0.23720153,0.61063665,-0.93562603,-0.80927074,-0.8626131,0.012021422,0.2689551,0.15456365,-0.27793905,-0.17820543,0.6370393,-0.071083106,0.23858324,1.1548741,0.44708177,-0.018380066,-0.3831728,-0.45953253,-0.13914004,-0.188735,-1.1672894,-0.63861096,0.27615637,0.51300853,-0.2640489,0.3946909,0.9947764,-0.2092814,-0.017522689,1.2316201,0.18595017,-0.58401155,-0.605929,0.19237807,-0.785359,0.47331586,-0.50622815,-0.80166906,-0.22156142
0.6015819,-0.9313213,0.12710376,1.3750482,-0.42615026,0.46134964,2.0938923,-0.20508707,-1.786389,1.3498464,0.6893735,-0.799846,0.92478716,-0.86393803,-0.7357492,-0.022687031,-0.67809284,-0.018670334,0.82004166,-0.44742534,0.45920673,0.9911312,1.7007536,0.21175389,-1.2447997,0.28856337,0.03622806,-0.03703389,-0.51330906,-0.47939608,-0.28325364,0.43952608,-0.25096104,-0.3078708,0.15600756,0.5560665,0.40937293,0.23599689,1.667469,0.43427828,-0.3237115,0.1871549,0.2520043,0.2973452,0.11287436,-0.84061253,-0.7266691,-0.29860306,0.6233906,-0.22121277,-0.81077695,-0.282232,1.8866009,0.10894613,0.7849317,0.8585214,0.83364356,-0.4297285,-1.1547748,-0.8145708,0.014778511,-0.6373322,0.9625932,0.04761572,0.675876,-0.91260487,-0.2696183,-0.102080576,1.3627563,0.9980525,1.0839932,-0.6464299,-0.12863949,0.30982473,-0.608301,-0.6681279,-0.90958893,-0.81819457,-0.27931118,-0.17639914
0.37357825,0.28714222,-0.3446091,-1.0007669,1.5123376,-0.28531906,3.1222022,-0.44925714,-0.24029395,-0.052062783,-0.4882734,-1.0837303,-1.1938959,-0.3630721,-0.29843798,0.45514253,0.02325034,-0.02627482,-0.21410568,0.67268264,2.2756534,-1.2251354,1.6915758,-2.1719325,0.3135563,-0.3317982,-0.7853093,-1.8746296,0.6620832,-1.6897163,0.81469196,0.16637395,-0.62430024,-1.7696124,1.2106744,-0.06054626,1.8718241,0.6313826,1.7287707,0.0034310827,-0.23626612,-0.8785585,-0.934119,-0.73860013,-0.766888,0.15757658,0.9428297,1.0922204,1.4107475,-0.28014702,-0.6176966,-0.5242239,-0.88507384,0.5596772,1.6174277,-0.4486504,0.21529149,-1.2541795,-0.25188664,-0.5544158,-0.7732968,-1.8012502,0.31410316,1.111449,-0.36338162,-0.3321031,0.05104161,0.27408218,-0.25542086,0.35019726,1.3815987,0.34720153,-0.3144741,-0.40831047,0.06817826,-0.33816606,0.1943437,-0.46104446,-0.86123866,0.2175408
0.6889701,-0.05347246,-1.1916236,-0.46795195,1.3464144,0.97162026,2.2141252,0.3973868,0.32637525,-0.44618186,0.015754733,-1.661645,-1.0673916,-0.6135326,0.23628469,0.7487366,-1.1502569,0.1320375,0.23861904,-1.0191941,1.0974634,2.0125797,1.4089171,0.14870729,0.4448583,0.7559453,-0.89551157,-2.7106977,-0.15835108,0.42385808,-0.26749137,0.61147416,-0.2873579,0.05784945,0.24372075,0.23487915,0.3186775,0.2650232,1.6905066,0.2446255,-0.54110503,0.3162906,-0.07939968,0.04100906,0.42154002,-1.1064558,-0.33549196,-0.27506745,-0.17264277,0.35370532,-0.36374485,0.9429916,0.7891217,0.4116592,1.081398,-0.45076206,-0.55882853,-0.563206,-0.8142242,-0.005266412,-1.0666718,-0.7223307,-0.5280013,0.46256694,0.6583906,-0.6230582,0.34384272,-1.3924606,1.1967342,-0.03343139,1.5377887,0.38681003,-1.7393372,-1.7580035,0.52938086,-1.0959764,0.41562104,0.049695067,-0.011051914,0.96415055
